Year,Class,Scientific Name,Common Name,Global Rank,State Rank,Federal Status,State Status,SWAP Status,Counties of occurrence,
2017,Freshwater Mussels,Hamiota perovalis41,orangenacre mucket,G2,S2,LT,SP,P2,"Counties of occurrence:  Bibb, Blount, Choctaw, Dallas, Fayette, Greene, Jefferson, Lamar, Lawrence, Marion, Monroe, Pickens, Shelby, Sumter, Tuscaloosa, Winston",
2017,Freshwater Mussels,Hamiota subangulata41,shinyrayed pocketbook,G2,S1,LE,SP,P1,"Counties of occurrence:  Barbour4, Houston, Lee, Russell",
2017,Dicots,Harperella nodosa,harperella,G2,S1,LE,,,"Counties of occurrence: Cherokee, Cullman4, DeKalb, Tuscaloosa4 ",
2017,Dicots,Hedeoma drummondii,Drummond's pennyroyal,G5,S2,,,,"Counties of occurrence:  Greene, Marengo, Sumter",
2017,Dicots,Helenium brevifolium,little leaf sneezeweed,G4,S1,,,,"Counties of occurrence:  Baldwin, Escambia, Geneva",
2017,Dicots,Helenium vernale,spring sneezeweed,G4?,S2,,,,"Counties of occurrence:  Baldwin, Escambia, Geneva",
2017,Dicots,Helianthemum arenicola,coastal-sand frostweed,G3,S1,,,,"Counties of occurrence:  Baldwin, Mobile
Family Violaceae  -  Violet Family",
2017,Dicots,Helianthus eggertii,Eggert's  sunflower,G3,S2,,,,"Counties of occurrence:  Bibb, Blount, Butler, Calhoun, DeKalb, Franklin, Madison",
2017,Dicots,Helianthus glaucophyllus,white-leaved sunflower,G3G4,SH,,,,"Counties of occurrence:  Coosa, Jackson",
2017,Dicots,Helianthus longifolius,longleaf sunflower,G3,S1S2,,,,"Counties of occurrence:  Cherokee, DeKalb, Jackson",
2017,Dicots,Helianthus porteri,confederate daisy,G4,S2,,,,"Counties of occurrence:  Chambers, Lee, Randolph",
2017,Dicots,Helianthus smithii,Smith’s sunflower,G2Q,S2,,,,"Counties of occurrence:  Bibb, Blount, Calhoun, Cherokee, Clay, Cleburne, Jackson4, Lee4, Marion4, Randolph4, Talladega",
2017,Dicots,Helianthus verticillatus,whorled sunflower,G1Q,S1,LE,,,Counties of occurrence:  Cherokee,
2017,Terrestrial Snails,Helicodiscus aldrichianus,burrowing coil,G3,SNR,,,,,
2017,Terrestrial Snails,Helicodiscus barri,raccoon coil,G3G4,SNR,,,,"Counties of occurrence:  Colbert, Lauderdale, Madison",
2017,Terrestrial Snails,Helicodiscus fimbriatus,fringed coil,G4,SNR,,,,"Counties of occurrence:  Jackson, Madison",
2017,Terrestrial Snails,Helicodiscus hadenoecus,cricket coil,G3,SNR,,,,Counties of occurrence:  Madison,
2017,Terrestrial Snails,Helicodiscus singleyanus,smooth coil,G5,SX,,,,,
2017,Insects,Hemileuca maia maia,Coastal Barrens buckmoth,G5T5,SNR,,,,,
2017,Freshwater Mussels,Hemistena lata,cracking pearlymussel,G1,S1,LE-XN39,SP,P1,"Counties of occurrence:  Colbert4, Lauderdale4, Limestone",
2017,Fishes,Hemitremia flammea,flame chub,G3,S3,,,,"Counties of occurrence:  Blount, Calhoun, Colbert, DeKalb, Lauderdale, Lawrence, Limestone, Madison, Morgan,
Talladega",
2017,Insects,Hesperia meskei,Meske's skipper,G2G4,S3?,,,,,
2017,Arachnids,Hesperonemastoma pallidimaculosa,a cave obligate harvestman7,G3,S1?,,,,"Counties of occurrence:  Marshall, Morgan",
2017,Fishes,Heterandria formosa,least killifish,G5,S3,,,,"Counties of occurrence:  Baldwin, Clarke, Geneva, Houston, Mobile, Washington, Wilcox",
2017,Reptiles,Heterodon simus,Southern Hog-nosed Snake,G2,SH,UR,SP,P1,"Counties of occurrence19:  Autauga, Baldwin, Calhoun, Choctaw, Clarke, Covington, Dale, Escambia, Shelby",
2017,Insects,Heterosternuta folkertsi,Folkerts' hydroporus diving beetle,G1G3,S1S2,,,,,
2017,Dicots,Heuchera longiflora,long-flower alumroot,G4,S1,,,,"Counties of occurrence:  Clay, Talladega",
2017,Dicots,Hexastylis shuttleworthii var. harperi,Harper's wild ginger,G4T3,S2,,,,"Counties of occurrence:  Autauga, Bibb, Chilton, Perry, Russell",
2017,Dicots,Hexastylis speciosa,Harper's heartleaf7,G2,S2,UR,,,"Counties of occurrence:  Autauga Chilton, Elmore",
2017,Dicots,Hibiscus coccineus,brilliant hibiscus,G4?,S1,,,,"Counties of occurrence:  Mobile, Wilcox",
2017,Fishes,Hiodon alosoides,goldeye,G5,SX,,,EX,"Counties of occurrence4:  Lawrence, Limestone, Madison, Morgan",
2017,Fishes,Hiodon tergisus,mooneye,G5,S3S4,,,,"Counties of occurrence:  Baldwin, Bibb, Chilton, Choctaw, Clarke, Colbert, Coosa, Dallas, Elmore, Greene, Hale,
Lamar, Lauderdale, Lawrence, Limestone, Lowndes, Macon, Madison, Marengo, Marshall, Mobile, Monroe, Montgomery, Morgan, Perry, Pickens, Shelby, Sumter, Talladega, Tallapoosa, Washington, Wilcox",
2017,Crayfish and Shrimp,Hobbseus prominens,Prominence Riverlet crayfish,G4G5,S3,,,P2,"Counties of occurrence4:  Chilton, Choctaw, Dallas, Greene, Hale, Marengo, Perry, Sumter",
2017,Non-Vascular Plants,Homaliadelphus sharpii,liverwort,GNR,S1,,,,,
2017,Insects,Homoeoneuria cahabensis,Cahaba sand-filtering mayfly,G2G3,S1S2,,,,,
2017,Dicots,Hottonia inflata,featherfoil,G4,S2,,,,"Counties of occurrence:  Dallas, Greene, Jefferson, Macon, Madison, Montgomery, Perry",
2017,Ferns and Relatives,Huperzia lucidula,shining clubmoss,G5,S2,,,,"Counties of occurrence:  Franklin, Lawrence, Marion, Winston",
2017,Ferns and Relatives,Huperzia porophila,rock clubmoss,G4,S1,,,,"Counties of occurrence:  Franklin, Lawrence, Marion, Walker, Winston",
2017,Fishes,Hybognathus hayi,cypress minnow,G5,S3,,,,"Counties of occurrence:  Dallas, Perry",
2017,Fishes,Hybognathus nuchalis,Mississippi silvery minnow,G5,S4,,,,"Counties of occurrence:  Autauga, Baldwin, Bibb, Dallas, Elmore, Fayette, Franklin, Greene, Marion, Perry, Pickens, Sumter, Tuscaloosa, Washington, Wilcox",
2017,Fishes,Hybopsis amblops,bigeye chub,G5,S3,,,,"Counties of occurrence:  Colbert, Franklin, Jackson, Lauderdale, Lawrence, Limestone, Madison, Marion, Marshall",
2017,Fishes,Hybopsis lineapunctata,lined chub,G3G4,S3,,,,"Counties of occurrence:  Calhoun, Chambers, Clay, Cleburne, Coosa, Elmore, Etowah, Lee, Macon, Randolph,
Talladega, Tallapoosa",
2017,Dicots,Hydrastis canadensis,golden seal,G3G4,S2,,,,"Counties of occurrence:  Blount, Franklin, Jackson, Lawrence, Marshall",
2017,Dicots,Hydrophyllum appendiculatum,appendage waterleaf,G5,S2?,,,,Counties of occurrence:  Jackson,
2017,Birds,Hydroprogne caspia,Caspian Tern,G5,"S2B,S4N",,SP,,"Counties of occurrence:  Baldwin, Mobile",
2017,Amphibians,Hyla andersonii,Pine Barrens Treefrog,G4,S2,,SP,P1,"Counties of occurrence:  Covington, Escambia, Geneva",
2017,Monocots,Hymenocallis coronaria,shoals spider-lily,G2Q,S2,,,,"Counties of occurrence: Bibb, Blount, Chilton, Coosa, Cullman, Jefferson, Lee, Randolph, Shelby, Talladega, Tallapoosa ",
2017,Ferns and Relatives,Hymenophyllum tayloriae,gorge filmy fern,G2,S1,,,,"Counties of occurrence:  Franklin, Lamar, Lawrence",
2017,Dicots,Hypericum dolabriforme,straggling St. John's-wort,G4,SH,,,,Counties of occurrence:  Cherokee4,
2017,Dicots,Hypericum harperi,Harper's St. John's-wort,G3G4,S1,,,,"Counties of occurrence:  Henry, Houston",
2017,Dicots,Hypericum lloydii,Lloyd St. John's-wort,G4?,S1,,,,Counties of occurrence:  Randolph,
2017,Dicots,Hypericum nitidum,Carolina St. John's-wort,G4,S2,,,,Counties of occurrence:  Covington,
2017,Dicots,Hypericum nudiflorum,pretty St. John's-wort,G5,S2,,,,"Counties of occurrence:  Bibb, Choctaw, Clarke, Henry, Lee, Madison, Tallapoosa",
2017,Dicots,Hypericum reductum,Atlantic St. John's-wort,G5,S2,,,,"Counties of occurrence:  Baldwin, Covington, Escambia, Geneva, Mobile, Washington
Family Theaceae  -  Tea Family",
2017,"Diplurans, Springtails and Proturans",Hypogastrura denticulate,a springtail,GNR,S1,,,,Counties of occurrence:  Jackson,
2017,,Ichthyomyzon greeleyi,mountain brook lamprey,G4,S2,,,,"Counties of occurrence:  Lauderdale, Madison, Marshall",
2017,Fishes,Ictiobus cyprinellus,bigmouth buffalo,G5,S2S3,,CNGF,,"Counties of occurrence:  Jackson, Lauderdale, Lawrence, Limestone, Madison, Marshall, Morgan",
2017,Fishes,Ictiobus niger,black buffalo,G5,S2S3,,CNGF,,"Counties of occurrence:  Franklin, Lauderdale, Lawrence, Limestone, Madison, Marshall, Morgan",
2017,Dicots,Ilex amelanchier,serviceberry holly,G4,S2,,,,"Counties of occurrence:  Baldwin, Houston, Mobile, Washington
Family Celastraceae  -  Bittersweet Family",
2017,Terrestrial Snails,Inflectarius approximans,tight-gapped shagreen,G2,S2?,,,,,
2017,Terrestrial Snails,Inflectarius downieanus,dwarf globelet,G3,SNR,,,,,
2017,Terrestrial Snails,Inflectarius smithi,Alabama shagreen,G2,S2,,,,,
2017,Freshwater Snails,Io fluvialis,spiny riversnail,G2,SX,,,EX,,
2017,Arachnids,Islandiana muma,a cave spider,G1G2,S1,,,,"Counties of occurrence:  Colbert, Lawrence
Family Mysmenidae  -  Dwarf Cobweb Spiders",
2017,Ferns and Relatives,Isoetes appalachiana,Appalachian quillwort,G4,S1,,,,Counties of occurrence:  Covington,
2017,Ferns and Relatives,Isoetes butleri,Butler's quillwort,G4,S2,,,,"Counties of occurrence:  Bibb, Franklin, Lawrence, Morgan",
2017,Ferns and Relatives,Isoetes flaccida,southern quillwort,G3,S1,,,,Counties of occurrence:  Houston,
2017,Ferns and Relatives,Isoetes hyemalis,winter quillwort,G2G3,S1,UR,,,Counties of occurrence:  Houston,
2017,Ferns and Relatives,Isoetes louisianensis,Louisiana quillwort,G2G3,S1,LE,,,"Counties of occurrence:  Conecuh, Monroe",
2017,Ferns and Relatives,Isoetes melanopoda,blackfoot quillwort,G5,S1,,,,"Counties of occurrence:  Barbour, Bullock",
2017,Ferns and Relatives,Isoetes virginica,Piedmont quillwort,G3,S2,,,,"Counties of occurrence:  Chamber, Lee, Randolph, Tallapoosa
ORDER SELAGINELLALES
Family Selaginellaceae  -  Spike-moss Family",
2017,Insects,Isonychia berneri,a mayfly,G2G3,SNR,,,,,
2017,Monocots,Isotria verticillata,large whorled pogonia,G5,S2,,,,"Counties of occurrence:  Bibb, Cherokee, Cleburne, DeKalb, Etowah, Jackson, Madison, Winston",
2017,Dicots,Iva microcephala,small-headed marsh-elder,G5,S1,,,,"Counties of occurrence:  Baldwin, Barbour, Conecuh, Houston, Mobile",
2017,Birds,Ixobrychus exilis,Least Bittern,G5,"S2N,S4B",SP,,P2,"Counties of occurrence:  Autauga, Baldwin, Barbour, Butler, Clarke, Dallas, Elmore, Houston, Jackson, Lamar,
Lawrence,  Lowndes, Macon, Mobile, Pike, Washington",
2017,Dicots,Jamesianthus alabamensis,jamesianthus,G3,S3,,,,"Counties of occurrence:  Bibb, Blount, Calhoun, Cleburne, Colbert, Franklin, Jefferson, Lowndes, Shelby, Winston",
2017,Dicots,Jeffersonia diphylla,twinleaf,G5,S2,,,,"Counties of occurrence:  Jackson, Madison
Family Ranunculaceae  -  Buttercup Family",
2017,Dicots,Juglans cinerea,butternut,G4,S1,,,,"Counties of occurrence:  DeKalb, Jackson, Lawrence, Madison, Winston
ORDER LAMIALES
Family Boraginaceae  -  Borage Family",
2017,Monocots,Juncus georgianus,Georgia rush,G4,S1,,,,"Counties of occurrence:  Chambers, Lee, Randolph, Tallapoosa",
2017,Monocots,Juncus gymnocarpus,naked-fruited rush,G4,S2,,,,"Counties of occurrence:  Covington, Dale, Geneva, Mobile",
2017,Monocots,Juncus interior var. interior,inland rush,G4T4Q,S1,,,,Counties of occurrence:  Perry,
2017,Monocots,Juncus nodatus,stout rush,G5,S1,,,,"Counties of occurrence: Blount, Covington, Crenshaw, Dallas, Greene, Jackson, Lauderdale, Lawrence, Marshall, Montgomery, Morgan, Pickens, Pike, Sumter",
2017,Conifers,Juniperus communis,ground juniper,G5,S1,,,,"Counties of occurrence:  Calhoun
Family Pinaceae  -  Pine Family",
2017,Dicots,Kalmia hirsuta,hairy laurel,G5,S2,,,,Counties of occurrence:  Baldwin,
2017,Dicots,Kosteletzkya smilacifolia,southern seashore mallow,G1G3Q,S1?,,,,Counties of occurrence:  Mobile,
2017,Insects,Laccophilus schwarzi,Schwarz' diving beetle,GNR,SNR,,,,,
2017,Monocots,Lachnocaulon digynum,pineland bogbutton,G3,S2,,,,"Counties of occurrence:  Baldwin, Covington, Escambia, Mobile",
2017,Monocots,Lachnocaulon engleri,Engler's bogbutton,G3,S1,,,,"Counties of occurrence: Baldwin, Covington",
2017,Monocots,Lachnocaulon minus,Small's bog-button,G3G4,S1?,,,,"Counties of occurrence:  Covington, Houston, Mobile
ORDER HYDROCHARITALES
Family Hydrocharitaceae  -  Frog's-bit Family",
2017,Reptiles,Lampropeltis calligaster calligaster,Prairie Kingsnake,G5T5,S1S2,,SP,,Counties of occurrence:  Madison,
2017,Reptiles,Lampropeltis calligaster rhombomaculata,Mole Kingsnake,G5T5,S3,,,,"Counties of occurrence:  Baldwin, Bibb, Calhoun, Coosa, Etowah, Jefferson, Lee, Madison, Marshall,  Mobile,
Randolph, Russell, Shelby, St. Clair, Tuscaloosa",
2017,Reptiles,Lampropeltis getula,eastern kingsnake,G5T5,S4,,SP,P2,"Counties of occurrence:  Baldwin, Barbour, Bullock, Butler, Chambers, Coffee, Conecuh, Covington, Crenshaw, Dale, Escambia, Elmore, Geneva, Henry, Houston, Lee, Macon, Mobile, Pike, Russell",
2017,Reptiles,Lampropeltis nigra holbrooki,eastern speckled kingsnake,G5T5,S3,,SP,P2,"Counties of occurrence:  Autauga, Bullock, Choctaw, Clarke, Dallas, Elmore, Greene, Hale, Lowndes, Macon,
Marengo, Mobile, Monroe, Montgomery, Perry, Pickens, Sumter, Tuscaloosa, Washington, Wilcox",
2017,Reptiles,Lampropeltis triangulum syspila20,Red Milksnake,G5T5,S2,,,,"Counties of occurrence:  Lawrence, Madison, Morgan, Winston",
2017,Reptiles,Lampropeltis triangulum triangulum20,Eastern Milksnake,G5T5,S2,,,,"Counties of occurrence:  DeKalb, Jackson",
2017,Freshwater Mussels,Lampsilis abrupta,pink mucket,G2,S1,LE,SP,P1,"Counties of occurrence:  Colbert, Jackson4, Lauderdale, Lawrence4, Limestone, Madison, Marshall, Morgan",
2017,Freshwater Mussels,Lampsilis fasciola,wavyrayed lampmussel,G5,S2,,PSM,,"Counties of occurrence:  Colbert, Franklin, Lauderdale, Lawrence4, Limestone, Jackson, Madison, Marshall",
2017,Freshwater Mussels,Lampsilis floridensis,Florida sandshell,G4,S2,,PSM,,"Counties of occurrence:  Barbour, Butler, Covington, Crenshaw, Dale, Escambia, Geneva, Houston, Lee, Pike
Russell",
2017,Freshwater Mussels,Lampsilis ovata,pocketbook,G5,S2,,PSM,,"Counties of occurrence:  Colbert, Franklin4, Jackson, Lauderdale, Limestone, Madison, Marshall, Morgan",
2017,Freshwater Mussels,Lampsilis virescens,Alabama lampmussel,G1,S1,LE-XN39,SP,P1,"Counties of occurrence:  Colbert4, Franklin, Jackson, Lauderdale4, Madison4",
2017,Mammals,Lasiurus intermedius,northern yellow bat,G4G5,S1,,SP,P2,Counties of occurrence:  Mobile,
2017,Freshwater Mussels,Lasmigona alabamensis,Alabama heelsplitter,G3,S3,,PSM,,"Counties of occurrence:  Autauga, Bibb, Blount, Calhoun, Cherokee, Chilton, Coosa, Dallas, Elmore, Etowah,
Greene, Jefferson, Lamar, Lowndes, Macon, Montgomery, Perry, Pickens, Shelby, St. Clair, Sumter, Talladega",
2017,Freshwater Mussels,Lasmigona complanata,white heelsplitter,G5,S2,,PSM,,"Counties of occurrence:  Colbert, Franklin, Jackson, Lauderdale, Lawrence, Limestone, Madison, Marshall, Morgan",
2017,Freshwater Mussels,Lasmigona costata,flutedshell,G5,S2,,PSM,,"Counties of occurrence:  Colbert, Franklin4, Jackson, Lauderdale4, Limestone, Madison, Marshall",
2017,Freshwater Mussels,Lasmigona etowaensis,Etowah heelsplitter,G3,S2,,PSM,P2,"Counties of occurrence:  Calhoun, Cherokee, Chilton, Cleburne, Coosa, Etowah, Jefferson, Shelby, St. Clair, Talladega",
2017,Freshwater Mussels,Lasmigona holstonia,Tennessee heelsplitter,G3,S1,UR,PSM,P2,Counties of occurrence:  Jackson,
2017,Freshwater Mussels,Lasmigona subviridis,green floater,G3,SX,UR,PSM,EX,Counties of occurrence:  Russel4,
2017,Birds,Laterallus jamaicensis,Black Rail,G4,S2N,SC,GB,P2,"Counties of occurrence:  Baldwin, Mobile",
2017,Dicots,Lathyrus venosus,smooth veiny peavine,G5,S1,,,,"Counties of occurrence:  Bibb, Cherokee, Chilton, Clay, St. Clair",
2017,Dicots,Leavenworthia alabamica,Alabama glade-cress7,G2,S2,,,,"Counties of occurrence:  Franklin, Lawrence",
2017,Dicots,Leavenworthia crassa,fleshy-fruit glade cress7,G2,S2,LE,,,"Counties of occurrence:  Lawrence, Morgan",
2017,Dicots,Leavenworthia exigua var. lutea,pasture glade-cress,G4T1,S1,,,,"Counties of occurrence:  Bibb, Jefferson, Marshall, St. Clair",
2017,Dicots,Leavenworthia torulosa,necklace glade cress,G4,SX,,,,,
2017,Dicots,Leavenworthia uniflora,Michaux leavenworthia,G4,S2,,,,"Counties of occurrence:  Bibb, Lawrence, Madison, Morgan",
2017,Non-Vascular Plants,Lejeunea blomquistii,liverwort,GNR,S1,,,,,
2017,Non-Vascular Plants,Lejeunea cardoti,liverwort,G3,S1,,,,"Counties of occurrence:  Lamar
Family Plagiochilaceae",
2017,Freshwater Mussels,Lemiox rimosus,birdwing pearlymussel,G1,S1,LE-XN44,SP,EX,"Counties of occurrence:  Colbert, Jackson4, Lauderdale, Madison4, Morgan4",
2017,Reptiles,Lepidochelys kempii,Kemp’s Ridley Sea Turtle,G1,S1,LE,SP,P1,"Counties of occurrence:  Baldwin, Mobile",
2017,Fishes,Lepisosteus platostomus,shortnose gar,G5,SX,,CNGF,EX,"Counties of occurrence4:  Jackson, Lauderdale, Lawrence, Limestone, Madison, Marshall, Morgan",
2017,Freshwater Mussels,Leptodea leptodon,scaleshell,G1G2,SX,LE,SP,EX,"Counties of occurrence4:  Colbert, Lauderdale",
2017,Fishes,Leptolucania ommata,pygmy killifish,G5,S1,,,,Counties of occurrence:  Baldwin,
2017,Dicots,Leptopus phyllanthoides,maidenbush,G4,S2S3,,,,"Counties of occurrence:  Bibb, Blount",
2017,Freshwater Snails,Leptoxis ampla,round rocksnail7,G2,S2,LT,SP,P2,"Counties of occurrence:  Bibb, Calhoun4, Chilton4, Shelby, St. Clair4",
2017,Freshwater Snails,Leptoxis compacta,oblong rocksnail7,G1,S1,,PET,P1,"Counties of occurrence:  Bibb4, Shelby",
2017,Freshwater Snails,Leptoxis formani,interrupted rocksnail,G1,SX,C,SP,EXCAU,"Counties of occurrence:  Cherokee4, Elmore48",
2017,Freshwater Snails,Leptoxis picta,spotted rocksnail7,G1,S1,UR,SP,P2,"Counties of occurrence:  Autauga, Clarke, Dallas, Monroe, Wilcox",
2017,Freshwater Snails,Leptoxis plicata,plicate rocksnail7,G1,S1,LE,SP,P1,"Counties of occurrence:  Blount, Greene4, Jefferson, Tuscaloosa4",
2017,Freshwater Snails,Leptoxis taeniata,painted rocksnail7,G1,S1,LT,SP,P2,"Counties of occurrence:  Calhoun, Chilton, Monroe4, Shelby, St. Clair4, Talladega",
2017,Freshwater Snails,Leptoxis virgata,smooth mudalia,G2,SX,,,P2,Counties of occurrence:  Jackson4,
2017,Dicots,Lepuropetalon spathulatum,southern lepuropetalon,G4G5,S2,,,,"Counties of occurrence:  Butler, Choctaw, Conecuh Crenshaw, Lee4, Marengo, Mobile, Monrore, Sumter",
2017,Freshwater Snails,Lepyrium showalteri,flat pebblesnail7,G1,S1,LE,SP,P1,"Counties of occurrence:  Bibb. Dallas4, Shelby, Talladega4",
2017,Dicots,Lesquerella densipila,duck river bladderpod,G3,S1,,,,"Counties of occurrence:  Lawrence, Limestone, Morgan",
2017,Dicots,Lesquerella lyrata,lyrate bladderpod7,G1,S1,LT,,,"Counties of occurrence:  Colbert, Franklin, Lawrence",
2017,Insects,Lesteva pallipes,a beetle,GNR,S1,,,,"Counties of occurrence:  Jackson, Madison, Marshall",
2017,,Lethenteron appendix,American brook lamprey,G4,S1,,,,"Counties of occurrence:  Colbert, Franklin, Limestone",
2017,Dicots,Liatris chapmanii,Chapman's gay-feather,G5,S1,,,,"Counties of occurrence:  Baldwin, Escambia4",
2017,Dicots,Liatris cylindracea,slender blazing-star,G5,S2,,,,Counties of occurrence:  Bibb,
2017,Dicots,Liatris oligocephala,Cahaba torch7,G1,S1,,,,Counties of occurrence:  Bibb,
2017,Freshwater Mussels,Ligumia recta,black sandshell,G4G5,S2,,PSM,P2,"Counties of occurrence:  Bibb4, Calhoun4, Cherokee4, Colbert, Dallas4, Elmore4, Etowah4, Greene, Hale4, Jackson, Jefferson4, Lauderdale, Lawrence4, Limestone, Lowndes4, Macon4, Madison, Marshall, Monroe4, Montgomery4, Morgan, Perry4, Pickens, Shelby4, St. Clair4, Sumter4, Talladega4, Tuscaloosa4, Wilcox4",
2017,Freshwater Mussels,Ligumia subrostrata,Pondmussel,G5,S2,,PSM,,"Counties of occurrence:  Dallas4, Hale, Mobile, Pickens",
2017,Dicots,Lilaeopsis carolinensis,Carolina lilaeopsis,G3G5,S1,,,,"Counties of occurrence:  Covington, Mobile",
2017,Monocots,Lilium canadense,Canada lily,G5,S2,,,,"Counties of occurrence:  Etowah, Jackson, Lawrence, Madison, Morgan, St. Clair",
2017,Monocots,Lilium iridollae,panhandle lily,G2,S1,,,,"Counties of occurrence:  Baldwin, Covington, Escambia",
2017,Monocots,Lilium michiganense,Michigan lily,G5,S1,,,,Counties of occurrence:  Shelby,
2017,Monocots,Lilium superbum,Turk's-cap lily,G5,S2,,,,"Counties of occurrence:  Butler, Conecuh, Henry, Jackson, Madison",
2017,Dicots,Lindera melissifolia,pondberry,G2G3,S1,LE,,,"Counties of occurrence:  Covington, Wilcox4",
2017,Dicots,Lindera subcoriacea,bog spicebush,G2G3,S1,UR,,,"Counties of occurrence:  Baldwin, Clarke, Escambia, Mobile
ORDER LINALES
Family Linaceae  -  Flax Family",
2017,Terrestrial Snails,Linisa texasiana,Texas liptooth,G3G4,SNR,,,,,
2017,Dicots,Linum macrocarpum,flax,G2,S1,,,,"Counties of occurrence:  Baldwin, Escambia, Mobile, Washington",
2017,Dicots,Linum sulcatum var. harperi,Harper's grooved-yellow flax,G5T2,S1,,,,"Counties of occurrence:  Autauga, Colbert, Dallas, Franklin, Hale, Lawrence, Lowndes, Marengo, Sumter
ORDER MAGNOLIALES
Family Magnoliaceae  -  Magnolia Family",
2017,Arachnids,Liocranoides archeri,Archer's two-clawed spider,G2,S2,,,,"Counties of occurrence:  Jackson, Madison, Marshall",
2017,Reptiles,Liodytes pygaea,Black Swampsnake,G5,S1,,,P2,"Counties of occurrence:  Covington, Escambia",
